developer_name,project_name,property_type,rooms_count,area,price_total,price_per_m2,floor,completion_year,address,district
ТОЧНО,ПЕРВОЕ МЕСТО,Квартира,3,43.2,5482000.0,126900.0,20,Сдан,"г. Краснодар, бул. Лесный, д. 69",Черёмушки
ССК,Фонтаны,Квартира,1,98.1,14381000.0,146600.0,22,2026,"г. Краснодар, ул. Старокубанская, д. 2/23",Гидростроителей
ССК,Лучший,Квартира,2,106.6,12973000.0,121700.0,7,2026,"г. Краснодар, наб. Степная, д. 94",Черёмушки
DOGMA,Квартал САМОЛЁТ,Квартира,5,43.7,6048000.0,138400.0,24,2028,"г. Краснодар, ул. им. Ивана Беличенко, д. 88",Российская
СЕМЬЯ,Друзья,Квартира,5,85.7,11347000.0,132400.0,3,Сдан,"г. Краснодар, пер. Серова, д. 75",Российская
ССК,Традиции,Квартира,1,97.1,11904000.0,122600.0,13,2027,"пгт. Яблоновский, ул. Тургеневское шоссе",Российская
ССК,Сердце,Квартира,4,83.5,11139000.0,133400.0,15,Сдан,"г. Краснодар, ул. Школьная, д. 1",Фестивальный
Ava Dom,Режиссёр,Квартира,2,76.8,13955000.0,181700.0,12,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
DOGMA,REEDS,Квартира,1,33.1,5273000.0,159300.0,12,2028,"г. Краснодар, ул. Николая Огурцова",Черёмушки
ССК,Лучший,Квартира,5,26.5,3562000.0,134400.0,24,2026,"г. Краснодар, наб. Степная, д. 94",Черёмушки
БЭЛ Девелопмент,Green Apple,Коммерческая Недвижимость,*,116.0,19128000.0,164900.0,2,Сдан,"г. Краснодар, пр. Придорожный, д. 60",Российская
Ava Dom,The Grand Palace,Коммерческая Недвижимость,*,28.1,7708000.0,274300.0,2,Сдан,"г. Краснодар, ул.Уральская, д. 75/6",Гидростроителей
ССК,Дыхание,Квартира,2,115.9,13641000.0,117700.0,16,3кв. 2025,"г. Краснодар, ул. Летчика Позднякова, д. 2",Фестивальный
DOGMA,Рекорд2,Коммерческая Недвижимость,*,30.5,4758000.0,156000.0,2,2026,"​г. Краснодар, ул. Новороссийская, д. 102/8",Пашковский
DOGMA,Рекорд2,Коммерческая Недвижимость,*,44.5,6466000.0,145300.0,3,2026,"​г. Краснодар, ул. Новороссийская, д. 102/8",Пашковский
DOGMA,Квартал САМОЛЁТ,Квартира,1,29.3,3469000.0,118400.0,6,2028,"г. Краснодар, ул. им. Ивана Беличенко, д. 88",Российская
DOGMA,REEDS,Апартаменты,*,116.7,17108000.0,146600.0,18,2028,"г. Краснодар, ул. Николая Огурцова",Черёмушки
Ava Dom,Небо,Квартира,4,35.9,4692000.0,130700.0,8,2028,"г. Краснодар, ул. Ярославская, д. 115",Черёмушки
Ava Dom,Небо,Апартаменты,*,109.7,13559000.0,123600.0,21,2028,"г. Краснодар, ул. Ярославская, д. 115",Черёмушки
DOGMA,Рекорд2,Квартира,3,81.0,10570000.0,130500.0,24,2026,"​г. Краснодар, ул. Новороссийская, д. 102/8",Пашковский
DOGMA,DOGMA PARK,Квартира,1,36.3,6040000.0,166400.0,25,2027,"г. Краснодар, ул. Марины Цветаевой, д. 1",Пашковский
DOGMA,МКР САМОЛЁТ,Квартира,5,26.0,3559000.0,136900.0,8,Сдан,"г. Краснодар, ул. Ивана Беличенко, д. 90",Центральный
Ava Dom,Смородина,Апартаменты,*,69.9,8094000.0,115800.0,24,2028,"г. Краснодар, ул. Владимира Жириновского, д. 1",Фестивальный
СЕМЬЯ,Друзья,Квартира,3,68.0,8548000.0,125700.0,17,Сдан,"г. Краснодар, пер. Серова, д. 75",Российская
ТОЧНО,Васильевский остров,Квартира,3,56.8,6850000.0,120600.0,5,2026,"г. Краснодар, наб. Березовая, д. 91",Пашковский
Ava Dom,The Grand Palace,Квартира,2,53.6,11068000.0,206500.0,2,Сдан,"г. Краснодар, ул.Уральская, д. 75/6",Гидростроителей
Ava Dom,Новелла,Квартира,4,92.7,11430000.0,123300.0,15,Сдан,"г. Краснодар, ул.Питерская, д. 40",Черёмушки
ССК,Сегодня,Коммерческая Недвижимость,*,37.3,4830000.0,129500.0,1,Сдан,"г. Краснодар, ул. Ветеранов, д. 85",Центральный
ССК,Ракурс,Квартира,1,46.3,5315000.0,114800.0,7,2028,"г. Краснодар, пер. Снежный, д. 72",Юбилейный
Ava Dom,The Grand Palace,Квартира,3,44.2,10007000.0,226400.0,7,Сдан,"г. Краснодар, ул.Уральская, д. 75/6",Гидростроителей
ССК,Фонтаны,Квартира,4,26.2,4061000.0,155000.0,14,2026,"г. Краснодар, ул. Старокубанская, д. 2/23",Гидростроителей
СЕМЬЯ,Друзья,Квартира,1,107.8,13195000.0,122400.0,8,Сдан,"г. Краснодар, пер. Серова, д. 75",Российская
DOGMA,ПАРК ПОБЕДЫ,Квартира,2,59.2,7477000.0,126300.0,2,Сдан,"​г. Краснодар, ул. им. Героя Пешкова, д. 14",Российская
DOGMA,Рекорд2,Квартира,4,36.0,4583000.0,127300.0,3,2026,"​г. Краснодар, ул. Новороссийская, д. 102/8",Пашковский
НЕОМЕТРИЯ,Айвазовский,Коммерческая Недвижимость,*,103.0,16717000.0,162300.0,4,Сдан,"г. Краснодар, ул. Старокубанская, д. 123а",Центральный
ССК,Сердце,Коммерческая Недвижимость,*,35.8,5420000.0,151400.0,3,Сдан,"г. Краснодар, ул. Школьная, д. 1",Фестивальный
DOGMA,ПАРК ПОБЕДЫ,Квартира,4,54.6,7382000.0,135200.0,16,Сдан,"​г. Краснодар, ул. им. Героя Пешкова, д. 14",Российская
СЕМЬЯ,Тёплые края,Коммерческая Недвижимость,*,108.4,16553000.0,152700.0,3,Сдан,"г. Краснодар, ул. им. Александра Гикало, д. 11",Российская
ССК,Дыхание,Квартира,2,104.3,12109000.0,116100.0,25,3кв. 2025,"г. Краснодар, ул. Летчика Позднякова, д. 2",Фестивальный
ТОЧНО,ПЕРВОЕ МЕСТО,Квартира,4,73.3,9331000.0,127300.0,17,Сдан,"г. Краснодар, бул. Лесный, д. 69",Черёмушки
Ava Dom,Режиссёр,Квартира,1,106.7,18705000.0,175300.0,3,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
ТОЧНО,Васильевский остров,Квартира,3,71.2,8608000.0,120900.0,5,2026,"г. Краснодар, наб. Березовая, д. 91",Пашковский
Ava Dom,Новелла,Квартира,3,82.7,10428000.0,126100.0,24,Сдан,"г. Краснодар, ул.Питерская, д. 40",Черёмушки
СЕМЬЯ,Все Свои VIP,Квартира,2,74.8,9357000.0,125100.0,16,Сдан,"г. Краснодар, ул. Колхозная, д. 5/2",Гидростроителей
DOGMA,Рекорд2,Коммерческая Недвижимость,*,115.2,15713000.0,136400.0,1,2026,"​г. Краснодар, ул. Новороссийская, д. 102/8",Пашковский
ССК,Дыхание,Апартаменты,*,42.7,4915000.0,115100.0,23,3кв. 2025,"г. Краснодар, ул. Летчика Позднякова, д. 2",Фестивальный
Ava Dom,The Grand Palace,Коммерческая Недвижимость,*,100.4,22590000.0,225000.0,4,Сдан,"г. Краснодар, ул.Уральская, д. 75/6",Гидростроителей
Ava Dom,Небо,Квартира,1,49.0,5581000.0,113900.0,16,2028,"г. Краснодар, ул. Ярославская, д. 115",Черёмушки
DOGMA,REEDS,Квартира,3,113.8,18003000.0,158200.0,6,2028,"г. Краснодар, ул. Николая Огурцова",Черёмушки
Ava Dom,Смородина,Квартира,2,50.4,6406000.0,127100.0,5,2028,"г. Краснодар, ул. Владимира Жириновского, д. 1",Фестивальный
DOGMA,REEDS,Квартира,5,114.5,19431000.0,169700.0,3,2028,"г. Краснодар, ул. Николая Огурцова",Черёмушки
DOGMA,Рекорд2,Квартира,4,58.5,7465000.0,127600.0,13,2026,"​г. Краснодар, ул. Новороссийская, д. 102/8",Пашковский
DOGMA,DOGMA PARK,Квартира,5,81.7,14469000.0,177100.0,11,2027,"г. Краснодар, ул. Марины Цветаевой, д. 1",Пашковский
Ava Dom,Новелла,Квартира,3,32.3,4096000.0,126800.0,3,Сдан,"г. Краснодар, ул.Питерская, д. 40",Черёмушки
ССК,Лучший,Апартаменты,*,83.1,10379000.0,124900.0,23,2026,"г. Краснодар, наб. Степная, д. 94",Черёмушки
ССК,Традиции,Квартира,3,33.2,3957000.0,119200.0,15,2027,"пгт. Яблоновский, ул. Тургеневское шоссе",Российская
ССК,Лучший,Коммерческая Недвижимость,*,32.3,4848000.0,150100.0,1,2026,"г. Краснодар, наб. Степная, д. 94",Черёмушки
Ava Dom,Новелла,Апартаменты,*,34.0,3896000.0,114600.0,21,Сдан,"г. Краснодар, ул.Питерская, д. 40",Черёмушки
ССК,Лучший,Квартира,5,97.9,12835000.0,131100.0,6,2026,"г. Краснодар, наб. Степная, д. 94",Черёмушки
DOGMA,МКР САМОЛЁТ,Квартира,2,69.1,8078000.0,116900.0,17,Сдан,"г. Краснодар, ул. Ивана Беличенко, д. 90",Центральный
СЕМЬЯ,Все Свои Vip,Коммерческая Недвижимость,*,74.1,10952000.0,147800.0,2,Сдан,"г. Краснодар, ул. Колхозная, д. 5/2",Центральный
ССК,Лучший,Коммерческая Недвижимость,*,102.2,14124000.0,138200.0,3,2026,"г. Краснодар, наб. Степная, д. 94",Черёмушки
НЕОМЕТРИЯ,Айвазовский,Коммерческая Недвижимость,*,30.7,4393000.0,143100.0,2,Сдан,"г. Краснодар, ул. Старокубанская, д. 123а",Центральный
ССК,Сегодня,Квартира,3,113.5,13745000.0,121100.0,11,Сдан,"г. Краснодар, ул. Ветеранов, д. 85",Центральный
ТОЧНО,Патрики,Коммерческая Недвижимость,*,108.5,16036000.0,147800.0,4,2026,"г. Краснодар, пер. Монтажников, д. 163",Гидростроителей
DOGMA,REEDS,Квартира,4,112.1,19371000.0,172800.0,1,2028,"г. Краснодар, ул. Николая Огурцова",Черёмушки
ТОЧНО,ПЕРВОЕ МЕСТО,Квартира,4,25.9,3175000.0,122600.0,24,Сдан,"г. Краснодар, бул. Лесный, д. 69",Черёмушки
Ava Dom,Смородина,Квартира,3,119.6,14388000.0,120300.0,4,2028,"г. Краснодар, ул. Владимира Жириновского, д. 1",Фестивальный
DOGMA,МКР САМОЛЁТ,Коммерческая Недвижимость,*,38.4,4865000.0,126700.0,1,Сдан,"г. Краснодар, ул. Ивана Беличенко, д. 90",Центральный
Ava Dom,Небо,Квартира,2,31.8,3991000.0,125500.0,6,2028,"г. Краснодар, ул. Ярославская, д. 115",Черёмушки
Ava Dom,Небо,Коммерческая Недвижимость,*,103.9,13632000.0,131200.0,2,2028,"г. Краснодар, ул. Ярославская, д. 115",Черёмушки
СЕМЬЯ,Друзья,Квартира,1,102.8,12151000.0,118200.0,1,Сдан,"г. Краснодар, пер. Серова, д. 75",Российская
